x_m,y_m,n_Cu_m3,S_iz_Cu_m3_s,Bx_T,By_T,Bmag_T
-0.166875,0.365625,2.604457920383194e+17,8.273974071027382e-08,1.1285942949354918e-05,-0.0014692592923734873,0.0014693026375577282
-0.166875,0.37187499999999996,2.604457920383194e+17,7.302671356799298e-08,1.120169723688938e-05,-0.00147083756560856,0.0014708802202852216
-0.166875,0.37812499999999993,1.7618391814356746e+17,6.445350722520512e-08,1.1091558698453037e-05,-0.0014723349395114663,0.0014723767170057376
-0.166875,0.38437499999999997,2.068245995598419e+17,5.68864305312306e-08,1.0958980935548735e-05,-0.0014737552539285108,0.0014737959993652563
-0.166875,0.390625,1.6086357743543117e+17,5.0207462737906744e-08,1.0807083077201687e-05,-0.001475102219296807,0.0014751418068846814
-0.166875,0.396875,1.9916442920577366e+17,4.431241829872078e-08,1.063867797934494e-05,-0.0014763794129728713,0.0014764177432282737
-0.166875,0.40312499999999996,1.9150425885170547e+17,3.91093263655948e-08,1.0456298381320074e-05,-0.0014775902770917766,0.0014776272740891028
-0.166875,0.40937499999999993,2.144847699139082e+17,3.451699989565656e-08,1.0262221121318468e-05,-0.001478738117721773,0.001478773726432031
-0.166875,0.41562499999999997,2.068245995598419e+17,3.046377220885968e-08,1.0058489515736923e-05,-0.001479826105107511,0.0014798602888681772
-0.166875,0.421875,1.8384408849763562e+17,2.6886381424054613e-08,9.846934008543183e-06,-0.0014808572748204502,0.0014808900129645074
-0.166875,0.428125,2.2980511062204653e+17,2.372898548603754e-08,9.629191196253844e-06,-0.0014818345296578749,0.0014818658153184685
-0.166875,0.43437499999999996,1.8384408849763722e+17,2.094229251447892e-08,9.40672133236801e-06,-0.0014827606421523966,0.001482790480250805
-0.166875,0.44062499999999993,2.3746528097611264e+17,1.8482792988589054e-08,9.18082441236684e-06,-0.0014836382575720447,0.0014836666629901418
-0.166875,0.44687499999999997,1.9150425885170547e+17,1.6312081856367714e-08,8.952654936925936e-06,-0.0014844698973072654,0.0014844968932408928
-0.166875,0.453125,1.7618391814356746e+17,1.4396260048576865e-08,8.72323544699855e-06,-0.001485257962555512,0.0014852835790417987
-0.166875,0.459375,1.5320340708136438e+17,1.2705406106574548e-08,8.493468920075148e-06,-0.0014860047382268204,0.0014860290108362141
-0.166875,0.46562499999999996,1.7618391814356902e+17,1.1213109718773692e-08,8.264150112349813e-06,-0.0014867123970049435,0.0014867353656872711
-0.166875,0.47187499999999993,2.144847699139082e+17,9.896059919452038e-09,8.035975926831334e-06,-0.0014873830035084835,0.0014874047115815568
-0.166875,0.47812499999999997,1.8384408849763722e+17,8.733681550692526e-09,7.809554882715907e-06,-0.0014880185185050644,0.0014880390117740438
-0.166875,0.48437499999999994,1.7618391814356902e+17,7.707814336425258e-09,7.5854157566595755e-06,-0.0014886208031391472,0.0014886401291349233
-0.166875,0.490625,1.9150425885170378e+17,6.8024295783877425e-09,7.364015462001658e-06,-0.0014891916231406673,0.0014892098304658279
-0.166875,0.49687499999999996,2.3746528097611475e+17,6.003380067503447e-09,7.145746227540017e-06,-0.001489732652987385,0.001489749790758831
-0.166875,0.5031249999999999,1.1490255531102229e+17,5.298179319692691e-09,6.9309421331711416e-06,-0.0014902454799988081,0.0014902615973766925
-0.166875,0.5093749999999999,1.9150425885170547e+17,4.675806700423483e-09,6.719885055607075e-06,-0.0014907316083438257,0.0014907467541371774
-0.166875,0.515625,1.3788306637322794e+17,4.126535404404978e-09,6.512810073478574e-06,-0.00149119246294789,0.0014912066852880077
-0.166875,0.5218749999999999,1.9150425885170547e+17,3.6417806119284656e-09,6.30991037743907e-06,-0.0014916293932887503,0.0014916427393621894
-0.166875,0.528125,2.068245995598382e+17,3.2139654569522657e-09,6.11134172740021e-06,-0.0014920436770724558,0.0014920561929061531
-0.166875,0.534375,1.5320340708136438e+17,2.8364027189529663e-09,5.917226495756902e-06,-0.0014924365237836568,0.0014924482540754462
-0.166875,0.5406249999999999,1.5320340708136438e+17,2.503190395103904e-09,5.727657332394869e-06,-0.0014928090781061866,0.0014928200660946247
-0.166875,0.546875,1.149025553110233e+17,2.2091195252769477e-09,5.542700484411617e-06,-0.0014931624232115655,0.0014931727105796215
-0.166875,0.5531249999999999,1.149025553110233e+17,1.9495928330336726e-09,5.362398800816261e-06,-0.0014934975839144494,0.0014935072107221969
-0.166875,0.559375,1.2256272566508934e+17,1.7205529141292953e-09,5.186774449995619e-06,-0.0014938155296951965,0.0014938245343371942
-0.166875,0.565625,1.7618391814356902e+17,1.5184188527051836e-09,5.015831375436693e-06,-0.0014941171775906842,0.0014941255967742268
-0.166875,0.5718749999999999,2.144847699139101e+17,1.3400302765946744e-09,4.849557513067697e-06,-0.001494403394955284,0.001494411263696159
-0.166875,0.578125,1.685237477895008e+17,1.1825979790488464e-09,4.687926791613697e-06,-0.0014946750020945283,0.0014946823537273334
-0.166875,0.5843749999999999,2.068245995598419e+17,1.0436603364993309e-09,4.530900935547896e-06,-0.0014949327747745124,0.0014949396409749494
-0.166875,0.590625,1.4554323672729357e+17,9.210448423019902e-10,4.378431088546383e-06,-0.0014951774466104553,0.0014951838574273593
-0.166875,0.596875,1.149025553110233e+17,8.128341561507547e-10,4.230459273814554e-06,-0.0014954097113381516,0.001495415695233309
-0.163125,0.0031249999999999997,7660170354068307.0,0.0005894531241459646,-0.00046211119619125543,-0.001411328240244408,0.001485056954920144
-0.163125,0.009375,1.5320340708136614e+16,0.0005192430769862366,-0.0004436960387584495,-0.001393145776806914,0.0014620948431086401
-0.163125,0.015625,3.830085177034153e+16,0.00045744796328711017,-0.0004246097202344845,-0.0013766105638387573,0.0014406075312138516
-0.163125,0.021875,3.8300851770341544e+16,0.0004030564904975805,-0.0004050123947450098,-0.0013617405332560974,0.0014206943090650037
-0.163125,0.028124999999999997,2.298051106220493e+16,0.00035517823577462264,-0.00038506158919327573,-0.0013485351466697596,0.0014024334099256481
-0.163125,0.034374999999999996,3.0640681416273216e+16,0.00031302942454921364,-0.00036490981093521005,-0.0013369764133853695,0.0013858806225882433
-0.163125,0.040624999999999994,6.8941533186614776e+16,0.0002759203533976982,-0.0003447024203682458,-0.0013270302387665353,0.0013710685661951756
-0.163125,0.046875,8.426187389475141e+16,0.0002432442660404242,-0.000324575812900087,-0.0013186480381129385,0.0013580066666768812
-0.163125,0.05312499999999999,1.0724238495695634e+17,0.0002144675144536345,-0.0003046559390861418,-0.001311768546528929,0.0013466818335757997
-0.163125,0.059375,1.3788306637322954e+17,0.00018912085746830703,-0.0002850571762105492,-0.0013063197543530813,0.0013370597945949263
-0.163125,0.06562499999999999,9.192204424881971e+16,0.00016679176710358772,-0.00026588155011240326,-0.0013022209002165007,0.0013290870068023567
-0.163125,0.071875,7.6601703540683e+16,0.00014711762847838744,-0.0002472182933208962,-0.001299384459142108,0.0013226930321176282
-0.163125,0.078125,1.0724238495695643e+17,0.00012977973268668309,-0.00022914371504400595,-0.001297718070617805,0.0013177932436282131
-0.163125,0.08437499999999999,1.3788306637322938e+17,0.00011449797373310815,-0.00021172135052088315,-0.0012971263605566878,0.0013142917200977206
-0.163125,0.09062499999999998,1.3788306637322968e+17,0.00010102617073168723,-0.00019500235176155822,-0.0012975126207980339,0.0013120841887328423
-0.163125,0.09687499999999999,1.225627256650928e+17,8.914794529883352e-05,-0.0001790260786499805,-0.0012987803196710672,0.0013110608893570385
-0.163125,0.103125,1.9150425885170746e+17,7.867309164176098e-05,-0.00016382084853555244,-0.0013008344266085868,0.0013111092539773333
-0.163125,0.109375,1.8384408849763952e+17,6.94343834584268e-05,-0.00014940480345194658,-0.0013035825424491366,0.001312116321166942
-0.163125,0.11562499999999999,1.6852374778950256e+17,6.128476760268572e-05,-0.00013578685659903714,-0.0013069358346200052,0.00131397083157844
-0.163125,0.12187499999999998,1.3788306637322968e+17,5.409489967499385e-05,-0.00012296768331081153,-0.00131080978268413,0.0013165649765656247
-0.163125,0.128125,2.4512545133018605e+17,4.7750981388427706e-05,-0.00011094072603274669,-0.0013151247447023683,0.0013197957943640911
-0.163125,0.13437499999999997,1.3788306637322938e+17,4.215286381503623e-05,-9.969318750801923e-05,-0.0013198063585352854,0.0013235662263996009
-0.163125,0.140625,1.8384408849763914e+17,3.721238449605903e-05,-8.920699113626095e-05,-0.0013247857946772031,0.0013277858596347882
-0.163125,0.14687499999999998,1.6852374778950256e+17,3.28519099394223e-05,-7.945969209219651e-05,-0.0013299998786157033,0.0013323713895851909
-0.163125,0.153125,2.221449402679806e+17,2.9003058254313482e-05,-7.042532710348382e-05,-0.0013353911012033881,0.00133724684328318
-0.163125,0.159375,1.8384408849763997e+17,2.560557960324039e-05,-6.207519467100568e-05,-0.0013409075352863917,0.0013423436028011863
-0.163125,0.16562499999999997,2.527856216842538e+17,2.2606374801198212e-05,-5.4378560902305295e-05,-0.0013465026760240166,0.0013476002687836048
-0.163125,0.171875,2.1448476991391232e+17,1.995863477327262e-05,-4.7303288991461455e-05,-0.001352135221112344,0.001352962400557361
-0.163125,0.17812499999999998,1.6086357743543427e+17,1.762108571099545e-05,-4.0816392719544855e-05,-0.0013577688056305595,0.0013583821654667263
-0.163125,0.18437499999999998,2.527856216842549e+17,1.5557326660331722e-05,-3.488451619537137e-05,-0.0013633717045802636,0.0013638179256485372
-0.163125,0.190625,2.2980511062204893e+17,1.3735247947975431e-05,-2.9474343448894195e-05,-0.0013689165144817788,0.0013692337859338285
-0.163125,0.19687499999999997,1.9916442920577574e+17,1.2126520326262563e-05,-2.455294248117037e-05,-0.0013743798237030244,0.0013745991222121599
-0.163125,0.203125,1.8384408849763914e+17,1.0706146009423231e-05,-2.0088049021754912e-05,-0.0013797418795821082,0.0013798881056035917
-0.163125,0.20937499999999998,1.9150425885170746e+17,9.452063903809672e-06,-1.6048295603418235e-05,-0.0013849862589036658,0.001385079234247538
-0.163125,0.21562499999999998,2.2980511062204995e+17,8.344802320161653e-06,-1.240339168968136e-05,-0.0013900995469259918,0.001390154881475174
-0.163125,0.221875,2.6810596239239037e+17,7.367173313836704e-06,-9.124260532953041e-06,-0.001395071028944303,0.0013951008665791839
-0.163125,0.22812499999999997,2.3746528097611722e+17,6.504003544849712e-06,-6.183138244661517e-06,-0.001399892397319041,0.0013999060523014408
-0.163125,0.234375,2.6810596239239037e+17,5.741897197707532e-06,-3.5536402624169358e-06,-0.0014045574759940199,0.0014045619714807198
-0.163125,0.24062499999999998,2.1448476991391328e+17,5.06902706407936e-06,-1.2108000354952622e-06,-0.0014090619637696772,0.0014090624839868478
-0.163125,0.24687499999999996,1.9916442920577574e+17,4.4749503805610114e-06,8.689156543548436e-07,-0.0014134031969705895,0.0014134034640615174
-0.163125,0.253125,1.7618391814357085e+17,3.95044643905227e-06,2.707610743204814e-06,-0.0014175799316408701,0.0014175825174383573
-0.163125,0.25937499999999997,1.3788306637323e+17,3.4873733571925933e-06,4.325979738608601e-06,-0.00142159214500218,0.0014215987270789878
-0.163125,0.265625,2.068245995598431e+17,3.0785417183771475e-06,5.7433402246638756e-06,-0.0014254408556030023,0.001425452425996447
-0.163125,0.271875,2.2214494026798163e+17,2.7176030715730735e-06,6.9776752631292884e-06,-0.0014291279613611015,0.0014291449954067696
-0.163125,0.27812499999999996,2.6044579203832093e+17,2.3989515260556767e-06,8.045683306629432e-06,-0.0014326560945411302,0.0014326786863235294
-0.163125,0.284375,3.0640681416273325e+17,2.117636890089677e-06,8.962833582287951e-06,-0.001436028492604694,0.0014360564626637539
-0.163125,0.29062499999999997,2.6044579203832326e+17,1.8692879896223666e-06,9.743425215450847e-06,-0.0014392488838105449,0.0014392818639463322
-0.163125,0.296875,2.681059623923892e+17,1.6500449667862284e-06,1.0400648642931029e-05,-0.001442321386418906,0.0014423588857193444
-0.163125,0.303125,2.451254513301866e+17,1.4564995014831685e-06,1.094664811397444e-05,-0.0014452504203584416,0.001445291875937585
-0.163125,0.30937499999999996,1.838440884976383e+17,1.2856420251713437e-06,1.1392584296166325e-05,-0.0014480406302403931,0.0014480854456156724
-0.163125,0.315625,1.9916442920577664e+17,1.1348151064656037e-06,1.1748696194566038e-05,-0.001450696818646319,0.0014507443921976135
-0.163125,0.32187499999999997,2.1448476991391328e+17,1.0016722852499618e-06,1.2024361757572305e-05,-0.0014532238886690654,0.001453273634204556
-0.163125,0.328125,2.834263031005257e+17,8.841417173769743e-07,1.2228156684651133e-05,-0.0014556267947472825,0.0014556781558442622
-0.163125,0.334375,2.0682459955984496e+17,7.803940671588363e-07,1.2367911071428573e-05,-0.001457910500898912,0.0014579629603853408
-0.163125,0.34062499999999996,2.1448476991391328e+17,6.888141510090401e-07,1.2450763629045334e-05,-0.0014600799455262371,0.0014601330312142267
-0.163125,0.34687499999999993,2.3746528097611616e+17,6.079758938758986e-07,1.2483213299303418e-05,-0.0014621400120324152,0.0014621932996018096
-0.163125,0.35312499999999997,2.451254513301866e+17,5.366202114811493e-07,1.247116815706637e-05,-0.0014640955045554806,0.0014641486183085272
-0.163125,0.359375,2.7576613274645744e+17,4.736354766767102e-07,1.2419991548534012e-05,-0.001465951128189613,0.0014660037402511854
-0.163125,0.365625,2.6810596239239158e+17,4.1804026819230345e-07,1.2334545460144865e-05,-0.0014677114731242217,0.0014677633015415604
-0.163125,0.37187499999999996,1.9150425885170832e+17,3.689681353066268e-07,1.2219231149552745e-05,-0.0014693810021886525,0.0014694318082860514
-0.163125,0.37812499999999993,2.1448476991391136e+17,3.256541430957597e-07,1.207802709878577e-05,-0.001470964041343781,0.0014710136266075267
-0.163125,0.38437499999999997,1.7618391814357165e+17,2.8742299038639717e-07,1.1914524371585051e-05,-0.001472464772711242,0.0014725129754153512
-0.163125,0.390625,1.915042588517066e+17,2.536785168001455e-07,1.173195947312906e-05,-0.0014738872297765954,0.0014739339215078828
-0.163125,0.396875,2.3746528097611827e+17,2.2389443669784903e-07,1.1533244821845266e-05,-0.0014752352944443496,0.0014752803766438526
-0.163125,0.40312499999999996,2.0682459955984496e+17,1.976061567535971e-07,1.1320996950616467e-05,-0.0014765126956606312,0.0014765560962655567
-0.163125,0.40937499999999993,1.838440884976383e+17,1.7440355060041495e-07,1.109756255912567e-05,-0.0014777230093535574,0.0014777646795981043
-0.163125,0.41562499999999997,2.0682459955984496e+17,1.5392457875249486e-07,1.0865042540958456e-05,-0.001478869659472249,0.0014789095708855843
-0.163125,0.421875,2.068245995598431e+17,1.358496550502697e-07,1.0625314108915848e-05,-0.0014799559199331425,0.0014799940615573656
-0.163125,0.428125,2.2214494026798163e+17,1.1989667239581477e-07,1.0380051140223931e-05,-0.0014809849173070472,0.0014810212931462652
-0.163125,0.43437499999999996,2.1448476991391328e+17,1.0581661072441934e-07,1.0130742860322168e-05,-0.0014819596341024885,0.0014819942608053796
-0.163125,0.44062499999999993,2.2980511062204787e+17,9.338965915034373e-08,9.8787109799852e-06,-0.001482882912520505,0.001482915817292378
-0.163125,0.44687499999999997,1.8384408849763997e+17,8.242179216897006e-08,9.625125395927412e-06,-0.0014837574585734536,0.0014837886773092861
-0.163125,0.453125,1.6086357743543354e+17,7.274174681590402e-08,9.371018559974125e-06,-0.0014845858464757249,0.001484615422102605
-0.163125,0.459375,1.9150425885170832e+17,6.419835388387412e-08,9.117298616518526e-06,-0.0014853705232277966,0.001485398504243249
-0.163125,0.46562499999999996,2.0682459955984496e+17,5.665818177576602e-08,8.86476140246558e-06,-0.0014861138133269159,0.001486140252518513
-0.163125,0.47187499999999993,1.915042588517066e+17,5.0003456410981366e-08,8.614101398294947e-06,-0.0014868179235481107,0.0014868428768793343
-0.163125,0.47812499999999997,1.685237477895033e+17,4.413022487684591e-08,8.365921713345224e-06,-0.0014874849477482985,0.0014875084733956552
-0.163125,0.48437499999999994,2.0682459955984496e+17,3.894673429274084e-08,8.120743182997778e-06,-0.0014881168716541816,0.0014881390291809674
-0.163125,0.490625,2.068245995598431e+17,3.437200069002296e-08,7.879012650167897e-06,-0.0014887155776014773,0.001488736427254214
-0.163125,0.49687499999999996,9.192204424882002e+16,3.03345456569529e-08,7.64111049843538e-06,-0.0014892828491989871,0.001489302451313333
-0.163125,0.5031249999999999,2.068245995598431e+17,2.677128110009672e-08,7.407357499288648e-06,-0.0014898203758961395,0.0014898387903999669
-0.163125,0.5093749999999999,1.4554323672729834e+17,2.3626524772074953e-08,7.178021031335919e-06,-0.0014903297574370606,0.001490347043439324
-0.163125,0.515625,2.0682459955984496e+17,2.0851131245508325e-08,6.953320724962883e-06,-0.0014908125081880186,0.0014908287236429796
-0.163125,0.5218749999999999,2.2214494026798163e+17,1.8401724805844124e-08,6.733433581794363e-06,-0.0014912700613283164,0.0014912852627656323
-0.163125,0.528125,1.838440884976367e+17,1.624002231908601e-08,6.518498614446222e-06,-0.0014917037728974722,0.0014917180152095569
-0.163125,0.534375,1.5320340708136666e+17,1.4332235528735007e-08,6.3086210484318404e-06,-0.0014921149256938457,0.0014921282619727715
-0.163125,0.5406249999999999,1.3022289601916166e+17,1.2648543471056101e-08,6.103876124706598e-06,-0.00149250473302184,0.001492517214438862
-0.163125,0.546875,1.0724238495695669e+17,1.116262678820677e-08,5.904312538187926e-06,-0.0014928743422864485,0.0014928860180079874
-0.163125,0.5531249999999999,1.4554323672729834e+17,9.851256681642099e-09,5.709955544666653e-06,-0.0014932248384352852,0.0014932357555698984
-0.163125,0.559375,1.991644292057731e+17,8.693932098443494e-09,5.520809765817516e-06,-0.001493557247249361,0.0014935674508208725
-0.163125,0.565625,1.6086357743543498e+17,7.672559493965048e-09,5.336861719512351e-06,-0.0014938725384847883,0.001493882071427326
-0.163125,0.5718749999999999,2.0682459955984496e+17,6.771170177066826e-09,5.158082100326385e-06,-0.0014941716288683442,0.001494180532039564
-0.163125,0.578125,1.9150425885170832e+17,5.975670829487076e-09,4.9844278329950115e-06,-0.0014944553849504003,0.0014944636971596437
-0.163125,0.5843749999999999,1.685237477895033e+17,5.273623307657992e-09,4.815843919614634e-06,-0.0014947246258191983,0.0014947323838677613
-0.163125,0.590625,1.3788306637322755e+17,4.65405029150746e-09,4.652265099574262e-06,-0.0014949801256807888,0.0014949873644118548
-0.163125,0.596875,1.7618391814357165e+17,4.107263747591647e-09,4.493617339545385e-06,-0.0014952226163092084,0.001495229368665339
-0.159375,0.0031249999999999997,0.0,0.0029131014416120637,-0.0004965757388234376,-0.0014032975683004128,0.0014885669382281384
-0.159375,0.009375,7660170354068251.0,0.0025656490097341503,-0.0004765765408433314,-0.0013835026295688571,0.0014632855925300905
-0.159375,0.015625,3.830085177034125e+16,0.0022599151600559055,-0.0004558307948535843,-0.001365522877076221,0.0014395952352503013
-0.159375,0.021875,6.128136283254602e+16,0.001990878135688499,-0.00043451791386481676,-0.0013493788342166645,0.0014176138598720588
-0.159375,0.028124999999999997,3.8300851770341256e+16,0.0017541165911865726,-0.00041281432373550895,-0.0013350700205129909,0.0013974360899711169
-0.159375,0.034374999999999996,2.2980511062204744e+16,0.0015457390623773715,-0.0003908907071357799,-0.0013225761338726595,0.0013791313116649413
-0.159375,0.040624999999999994,9.192204424881904e+16,0.0013623215743078342,-0.0003689095598239884,-0.0013118586173810633,0.0013627425638492708
-0.159375,0.046875,8.426187389475078e+16,0.0012008524391447525,-0.0003470231112099365,-0.0013028625331747586,0.0013482862530131993
-0.159375,0.05312499999999999,9.95822146028873e+16,0.0010586834111832619,-0.00032537164224447665,-0.001295518660582305,0.001335752711205872
-0.159375,0.059375,9.95822146028873e+16,0.0009334864679106152,-0.0003040822150272059,-0.0012897457349588842,0.0013251075633096674
-0.159375,0.06562499999999999,9.192204424881904e+16,0.000823215575544929,-0.00028326781123409083,-0.0012854527469916633,0.001316293818883066
-0.159375,0.071875,1.2256272566509189e+17,0.0007260728756533437,-0.00026302686137335803,-0.0012825412290078026,0.0013092345603094827
-0.159375,0.078125,1.6852374778950166e+17,0.0006404787973101226,-0.00024344313454985588,-0.001280907464132073,0.0013038360676974376
-0.159375,0.08437499999999999,9.192204424881893e+16,0.0005650456577596023,-0.00022458594915125788,-0.0012804445651255286,0.0012999912049378162
-0.159375,0.09062499999999998,1.2256272566509216e+17,0.0004985543647469665,-0.00020651065870926584,-0.0012810443815313062,0.0012975828912302526
-0.159375,0.09687499999999999,1.6086357743543306e+17,0.00043993387668698667,-0.00018925936397057514,-0.0012825992055913774,0.0012964874966748345
-0.159375,0.103125,1.3788306637322837e+17,0.000388243113801351,-0.00017286180161258614,-0.0012850032586452446,0.0012965780258764401
-0.159375,0.109375,1.4554323672729693e+17,0.00034265504537500733,-0.00015733636163085368,-0.0012881539498986207,0.0012977269856678842
-0.159375,0.11562499999999999,1.9916442920577427e+17,0.0003024427063591185,-0.00014269118873052773,-0.0012919529082353197,0.001299808867656715
-0.159375,0.12187499999999998,1.6852374778950166e+17,0.00026696692151934514,-0.00012892532758716256,-0.0012963067949643674,0.0013027022095491538
-0.159375,0.128125,1.9916442920577472e+17,0.00023566553784248106,-0.00011602987714608383,-0.0013011279109996163,0.0013062912283150188
-0.159375,0.13437499999999997,1.6086357743543306e+17,0.0002080439864361458,-0.0001039891247996297,-0.0013063346160157416,0.001310467041583873
-0.159375,0.140625,2.068245995598425e+17,0.00018366701398959582,-9.278163698102816e-05,-0.0013118515797421544,0.001315128510615166
-0.159375,0.14687499999999998,2.068245995598425e+17,0.00016215144119048234,-8.238128817866569e-05,-0.0013176098869237712,0.0013201827490015347
-0.159375,0.153125,2.2980511062204723e+17,0.00014315982141236162,-7.27582154134436e-05,-0.0013235470177992495,0.0013255453467292003
-0.159375,0.159375,2.374652809761165e+17,0.00012639488755501104,-6.387968970949818e-05,-0.0013296067254348193,0.0013311403603973868
-0.159375,0.16562499999999997,1.6086357743543306e+17,0.00011159468817022834,-5.571089995667862e-05,-0.0013357388301093235,0.0013369001184216445
-0.159375,0.171875,2.3746528097611546e+17,9.852832597661075e-05,-4.8215647790483904e-05,-0.001341898949360228,0.0013427648859669886
-0.159375,0.17812499999999998,2.2214494026797898e+17,8.699222260515258e-05,-4.135695471626695e-05,-0.0013480481804342514,0.0013486824290675323
-0.159375,0.18437499999999998,2.374652809761165e+17,7.68068429848644e-05,-3.509758471987134e-05,-0.00135415274987641,0.0013546075115881395
-0.159375,0.190625,2.2980511062204723e+17,6.781382124868639e-05,-2.940048709375954e-05,-0.001360183642947274,0.0013605013528779264
-0.159375,0.19687499999999997,2.068245995598425e+17,5.9873437499427264e-05,-2.4229165232844162e-05,-0.001366116223563972,0.0013663310684942243
-0.159375,0.203125,1.9150425885170605e+17,5.2862401313859534e-05,-1.954797778776075e-05,-0.0013719298535768139,0.0013720691114411433
-0.159375,0.20937499999999998,2.681059623923884e+17,4.667190357274764e-05,-1.5322378874398136e-05,-0.0013776075184611424,0.001377692727067628
-0.159375,0.21562499999999998,2.5278562168425306e+17,4.120590317611058e-05,-1.15191040921525e-05,-0.0013831354649474403,0.0013831834311306863
-0.159375,0.221875,2.2214494026797898e+17,3.637961952275689e-05,-8.106308958547582e-06,-0.0013885028547428134,0.0013885265175263574
-0.159375,0.22812499999999997,2.6044579203832016e+17,3.2118205381305766e-05,-5.053666076312239e-06,-0.0013937014373146045,0.001393710599770844
-0.159375,0.234375,1.6086357743543306e+17,2.835557802968529e-05,-2.332426954929904e-06,-0.0013987252437054857,0.0013987271884089729
-0.159375,0.24062499999999998,2.0682459955984342e+17,2.5033389357102365e-05,8.454605122017369e-08,-0.0014035703025172513,0.001403570305063627
-0.159375,0.24687499999999996,1.6086357743543306e+17,2.210011806487517e-05,2.2227727219730674e-06,-0.0014082343785228226,0.0014082361327462571
-0.159375,0.253125,1.5320340708136483e+17,1.9510269221339603e-05,4.106168410237149e-06,-0.0014127167338260926,0.0014127227012585579
-0.159375,0.25937499999999997,1.838440884976386e+17,1.722366826570722e-05,5.7570739865974545e-06,-0.0014170179110700632,0.0014170296059695623
-0.159375,0.265625,2.60445792038319e+17,1.5204838154721143e-05,7.19629882091471e-06,-0.0014211395378784185,0.001421157757899525
-0.159375,0.271875,2.681059623923896e+17,1.3422449737360234e-05,8.443173790054852e-06,-0.0014250841514882578,0.0014251091628386427
-0.159375,0.27812499999999996,2.60445792038319e+17,1.1848836655153504e-05,9.515611725491518e-06,-0.001428855042377466,0.0014288867271390062
-0.159375,0.284375,3.0640681416273094e+17,1.0459567123305085e-05,1.0430173102504072e-05,-0.0014324561155958152,0.0014324940878128608
-0.159375,0.29062499999999997,2.6044579203832134e+17,9.233065871715256e-06,1.1202135122696197e-05,-0.001435891768462656,0.001435935464625803
-0.159375,0.296875,2.144847699139098e+17,8.150280333043898e-06,1.184556265370998e-05,-0.0014391667832857407,0.0014392155319713617
-0.159375,0.303125,2.0682459955984342e+17,7.194385872562294e-06,1.2373379765525462e-05,-0.0014422862337765867,0.0014423393084389933
-0.159375,0.30937499999999996,1.9916442920577338e+17,6.350525474864198e-06,1.2797440843580693e-05,-0.0014452554038805008,0.0014453120621298137
-0.159375,0.315625,2.2214494026797997e+17,5.605579846887008e-06,1.3128600467560715e-05,-0.0014480797177977686,0.0014481392299249068
-0.159375,0.32187499999999997,2.2214494026797997e+17,4.947964374880281e-06,1.3376781423805388e-05,-0.001450764680041625,0.0014508263490637116
-0.159375,0.328125,2.757661327464554e+17,4.367449793362776e-06,1.3551040371703936e-05,-0.0014533158244543387,0.0014533789995402264
-0.159375,0.334375,2.451254513301848e+17,3.855003793997302e-06,1.365963081299963e-05,-0.0014557386711819317,0.0014558027559695315
-0.159375,0.34062499999999996,2.2214494026797997e+17,3.4026511279773345e-06,1.3710063120359406e-05,-0.0014580386906881523,0.0014581031477143124
-0.159375,0.34687499999999993,2.5278562168425078e+17,3.003350042421209e-06,1.370916147046132e-05,-0.0014602212739674618,0.0014602856261894041
-0.159375,0.35312499999999997,2.5278562168425306e+17,2.650883144153945e-06,1.3663117599619232e-05,-0.0014622917081935497,0.0014623555383811936
-0.159375,0.359375,3.2172715487086464e+17,2.339761007259104e-06,1.3577541358809024e-05,-0.0014642551571132623,0.0014643181057277597
-0.159375,0.365625,1.608635774354338e+17,2.065137037509903e-06,1.3457508091874164e-05,-0.0014661166455651254,0.0014661784076050151
-0.159375,0.37187499999999996,2.2214494026797997e+17,1.8227322803940073e-06,1.330760289745809e-05,-0.0014678810475664465,0.0014679413687540945
-0.159375,0.37812499999999993,1.9916442920577338e+17,1.6087690126897012e-06,1.3131961863412725e-05,-0.0014695530774730791,0.001469611750066316
-0.159375,0.38437499999999997,1.608635774354338e+17,1.419912092851819e-06,1.2934310383463609e-05,-0.0014711372837712463,0.0014711941422147303
-0.159375,0.390625,2.374652809761144e+17,1.2532171649477618e-06,1.2717998680978391e-05,-0.0014726380451114238,0.001472692961686191
-0.159375,0.396875,2.0682459955984342e+17,1.1060849164122217e-06,1.2486034674841752e-05,-0.001474059568240316,0.001474112448825641
-0.159375,0.40312499999999996,1.838440884976386e+17,9.762206831052661e-07,1.2241114328584106e-05,-0.001475405887528601,0.0014754566675555282
-0.159375,0.40937499999999993,1.9916442920577338e+17,8.615987775061374e-07,1.1985649626822257e-05,-0.0014766808658296649,0.0014767295064785648
-0.159375,0.41562499999999997,1.915042588517069e+17,7.604309886269436e-07,1.1721794323394918e-05,-0.0014778881964381987,0.0014779346811119604
-0.159375,0.421875,2.22144940267978e+17,6.711387665078178e-07,1.1451467603875331e-05,-0.0014790314059476412,0.0014790757370363894
-0.159375,0.428125,2.451254513301848e+17,5.92328660947093e-07,1.117637580187444e-05,-0.0014801138578322444,0.0014801560537737615
-0.159375,0.43437499999999996,1.838440884976386e+17,5.227706342991866e-07,1.0898032304102291e-05,-0.0014811387566033372,0.0014811788492348184
-0.159375,0.44062499999999993,1.7618391814356877e+17,4.6137891250968306e-07,1.0617775773849631e-05,-0.001482109152410416,0.0014821471846011467
