index_x,index_y,x_center_m,y_center_m,cell_area_m2
0,0,-0.23812499999999998,0.0031249999999999997,2.3437500000000017e-05
0,1,-0.23812499999999998,0.009375,2.3437500000000017e-05
0,2,-0.23812499999999998,0.015625,2.343750000000002e-05
0,3,-0.23812499999999998,0.021875,2.3437500000000014e-05
0,4,-0.23812499999999998,0.028124999999999997,2.3437500000000014e-05
0,5,-0.23812499999999998,0.034374999999999996,2.3437500000000028e-05
0,6,-0.23812499999999998,0.040624999999999994,2.3437500000000014e-05
0,7,-0.23812499999999998,0.046875,2.3437500000000014e-05
0,8,-0.23812499999999998,0.05312499999999999,2.3437500000000014e-05
0,9,-0.23812499999999998,0.059375,2.3437500000000014e-05
0,10,-0.23812499999999998,0.06562499999999999,2.3437500000000014e-05
0,11,-0.23812499999999998,0.071875,2.343750000000004e-05
0,12,-0.23812499999999998,0.078125,2.343749999999999e-05
0,13,-0.23812499999999998,0.08437499999999999,2.343750000000004e-05
0,14,-0.23812499999999998,0.09062499999999998,2.343749999999999e-05
0,15,-0.23812499999999998,0.09687499999999999,2.343750000000004e-05
0,16,-0.23812499999999998,0.103125,2.343750000000004e-05
0,17,-0.23812499999999998,0.109375,2.343749999999999e-05
0,18,-0.23812499999999998,0.11562499999999999,2.343750000000004e-05
0,19,-0.23812499999999998,0.12187499999999998,2.343749999999999e-05
0,20,-0.23812499999999998,0.128125,2.343749999999999e-05
0,21,-0.23812499999999998,0.13437499999999997,2.343750000000004e-05
0,22,-0.23812499999999998,0.140625,2.343750000000004e-05
0,23,-0.23812499999999998,0.14687499999999998,2.343750000000004e-05
0,24,-0.23812499999999998,0.153125,2.343750000000004e-05
0,25,-0.23812499999999998,0.159375,2.3437499999999936e-05
0,26,-0.23812499999999998,0.16562499999999997,2.343750000000004e-05
0,27,-0.23812499999999998,0.171875,2.343750000000004e-05
0,28,-0.23812499999999998,0.17812499999999998,2.343750000000004e-05
0,29,-0.23812499999999998,0.18437499999999998,2.3437499999999936e-05
0,30,-0.23812499999999998,0.190625,2.343750000000004e-05
0,31,-0.23812499999999998,0.19687499999999997,2.343750000000004e-05
0,32,-0.23812499999999998,0.203125,2.343750000000004e-05
0,33,-0.23812499999999998,0.20937499999999998,2.343750000000004e-05
0,34,-0.23812499999999998,0.21562499999999998,2.3437499999999936e-05
0,35,-0.23812499999999998,0.221875,2.343750000000004e-05
0,36,-0.23812499999999998,0.22812499999999997,2.343750000000004e-05
0,37,-0.23812499999999998,0.234375,2.343750000000004e-05
0,38,-0.23812499999999998,0.24062499999999998,2.3437499999999936e-05
0,39,-0.23812499999999998,0.24687499999999996,2.343750000000004e-05
0,40,-0.23812499999999998,0.253125,2.343750000000004e-05
0,41,-0.23812499999999998,0.25937499999999997,2.3437499999999936e-05
0,42,-0.23812499999999998,0.265625,2.3437500000000146e-05
0,43,-0.23812499999999998,0.271875,2.3437499999999936e-05
0,44,-0.23812499999999998,0.27812499999999996,2.3437500000000146e-05
0,45,-0.23812499999999998,0.284375,2.3437499999999936e-05
0,46,-0.23812499999999998,0.29062499999999997,2.3437499999999936e-05
0,47,-0.23812499999999998,0.296875,2.3437500000000146e-05
0,48,-0.23812499999999998,0.303125,2.3437499999999936e-05
0,49,-0.23812499999999998,0.30937499999999996,2.3437500000000146e-05
0,50,-0.23812499999999998,0.315625,2.3437499999999936e-05
0,51,-0.23812499999999998,0.32187499999999997,2.3437499999999936e-05
0,52,-0.23812499999999998,0.328125,2.3437500000000146e-05
0,53,-0.23812499999999998,0.334375,2.3437499999999936e-05
0,54,-0.23812499999999998,0.34062499999999996,2.3437499999999936e-05
0,55,-0.23812499999999998,0.34687499999999993,2.3437500000000146e-05
0,56,-0.23812499999999998,0.35312499999999997,2.3437499999999936e-05
0,57,-0.23812499999999998,0.359375,2.3437500000000146e-05
0,58,-0.23812499999999998,0.365625,2.3437499999999936e-05
0,59,-0.23812499999999998,0.37187499999999996,2.3437499999999936e-05
0,60,-0.23812499999999998,0.37812499999999993,2.3437500000000146e-05
0,61,-0.23812499999999998,0.38437499999999997,2.3437499999999936e-05
0,62,-0.23812499999999998,0.390625,2.3437500000000146e-05
0,63,-0.23812499999999998,0.396875,2.3437499999999936e-05
0,64,-0.23812499999999998,0.40312499999999996,2.3437499999999936e-05
0,65,-0.23812499999999998,0.40937499999999993,2.3437500000000146e-05
0,66,-0.23812499999999998,0.41562499999999997,2.3437499999999936e-05
0,67,-0.23812499999999998,0.421875,2.3437500000000146e-05
0,68,-0.23812499999999998,0.428125,2.3437499999999936e-05
0,69,-0.23812499999999998,0.43437499999999996,2.3437499999999936e-05
0,70,-0.23812499999999998,0.44062499999999993,2.3437500000000146e-05
0,71,-0.23812499999999998,0.44687499999999997,2.3437499999999936e-05
0,72,-0.23812499999999998,0.453125,2.3437500000000146e-05
0,73,-0.23812499999999998,0.459375,2.3437499999999936e-05
0,74,-0.23812499999999998,0.46562499999999996,2.3437499999999936e-05
0,75,-0.23812499999999998,0.47187499999999993,2.3437500000000146e-05
0,76,-0.23812499999999998,0.47812499999999997,2.3437499999999936e-05
0,77,-0.23812499999999998,0.48437499999999994,2.3437499999999936e-05
0,78,-0.23812499999999998,0.490625,2.3437500000000146e-05
0,79,-0.23812499999999998,0.49687499999999996,2.3437499999999936e-05
0,80,-0.23812499999999998,0.5031249999999999,2.3437500000000146e-05
0,81,-0.23812499999999998,0.5093749999999999,2.3437499999999936e-05
0,82,-0.23812499999999998,0.515625,2.3437499999999936e-05
0,83,-0.23812499999999998,0.5218749999999999,2.3437499999999936e-05
0,84,-0.23812499999999998,0.528125,2.3437500000000353e-05
0,85,-0.23812499999999998,0.534375,2.3437499999999936e-05
0,86,-0.23812499999999998,0.5406249999999999,2.3437499999999936e-05
0,87,-0.23812499999999998,0.546875,2.3437499999999936e-05
0,88,-0.23812499999999998,0.5531249999999999,2.3437499999999936e-05
0,89,-0.23812499999999998,0.559375,2.3437500000000353e-05
0,90,-0.23812499999999998,0.565625,2.3437499999999936e-05
0,91,-0.23812499999999998,0.5718749999999999,2.3437499999999936e-05
0,92,-0.23812499999999998,0.578125,2.3437499999999936e-05
0,93,-0.23812499999999998,0.5843749999999999,2.3437499999999936e-05
0,94,-0.23812499999999998,0.590625,2.3437500000000353e-05
0,95,-0.23812499999999998,0.596875,2.3437499999999936e-05
1,0,-0.234375,0.0031249999999999997,2.3437500000000017e-05
1,1,-0.234375,0.009375,2.3437500000000017e-05
1,2,-0.234375,0.015625,2.343750000000002e-05
1,3,-0.234375,0.021875,2.3437500000000014e-05
1,4,-0.234375,0.028124999999999997,2.3437500000000014e-05
1,5,-0.234375,0.034374999999999996,2.3437500000000028e-05
1,6,-0.234375,0.040624999999999994,2.3437500000000014e-05
1,7,-0.234375,0.046875,2.3437500000000014e-05
1,8,-0.234375,0.05312499999999999,2.3437500000000014e-05
1,9,-0.234375,0.059375,2.3437500000000014e-05
1,10,-0.234375,0.06562499999999999,2.3437500000000014e-05
1,11,-0.234375,0.071875,2.343750000000004e-05
1,12,-0.234375,0.078125,2.343749999999999e-05
1,13,-0.234375,0.08437499999999999,2.343750000000004e-05
1,14,-0.234375,0.09062499999999998,2.343749999999999e-05
1,15,-0.234375,0.09687499999999999,2.343750000000004e-05
1,16,-0.234375,0.103125,2.343750000000004e-05
1,17,-0.234375,0.109375,2.343749999999999e-05
1,18,-0.234375,0.11562499999999999,2.343750000000004e-05
1,19,-0.234375,0.12187499999999998,2.343749999999999e-05
1,20,-0.234375,0.128125,2.343749999999999e-05
1,21,-0.234375,0.13437499999999997,2.343750000000004e-05
1,22,-0.234375,0.140625,2.343750000000004e-05
1,23,-0.234375,0.14687499999999998,2.343750000000004e-05
1,24,-0.234375,0.153125,2.343750000000004e-05
1,25,-0.234375,0.159375,2.3437499999999936e-05
1,26,-0.234375,0.16562499999999997,2.343750000000004e-05
1,27,-0.234375,0.171875,2.343750000000004e-05
1,28,-0.234375,0.17812499999999998,2.343750000000004e-05
1,29,-0.234375,0.18437499999999998,2.3437499999999936e-05
1,30,-0.234375,0.190625,2.343750000000004e-05
1,31,-0.234375,0.19687499999999997,2.343750000000004e-05
1,32,-0.234375,0.203125,2.343750000000004e-05
1,33,-0.234375,0.20937499999999998,2.343750000000004e-05
1,34,-0.234375,0.21562499999999998,2.3437499999999936e-05
1,35,-0.234375,0.221875,2.343750000000004e-05
1,36,-0.234375,0.22812499999999997,2.343750000000004e-05
1,37,-0.234375,0.234375,2.343750000000004e-05
1,38,-0.234375,0.24062499999999998,2.3437499999999936e-05
1,39,-0.234375,0.24687499999999996,2.343750000000004e-05
1,40,-0.234375,0.253125,2.343750000000004e-05
1,41,-0.234375,0.25937499999999997,2.3437499999999936e-05
1,42,-0.234375,0.265625,2.3437500000000146e-05
1,43,-0.234375,0.271875,2.3437499999999936e-05
1,44,-0.234375,0.27812499999999996,2.3437500000000146e-05
1,45,-0.234375,0.284375,2.3437499999999936e-05
1,46,-0.234375,0.29062499999999997,2.3437499999999936e-05
1,47,-0.234375,0.296875,2.3437500000000146e-05
1,48,-0.234375,0.303125,2.3437499999999936e-05
1,49,-0.234375,0.30937499999999996,2.3437500000000146e-05
1,50,-0.234375,0.315625,2.3437499999999936e-05
1,51,-0.234375,0.32187499999999997,2.3437499999999936e-05
1,52,-0.234375,0.328125,2.3437500000000146e-05
1,53,-0.234375,0.334375,2.3437499999999936e-05
1,54,-0.234375,0.34062499999999996,2.3437499999999936e-05
1,55,-0.234375,0.34687499999999993,2.3437500000000146e-05
1,56,-0.234375,0.35312499999999997,2.3437499999999936e-05
1,57,-0.234375,0.359375,2.3437500000000146e-05
1,58,-0.234375,0.365625,2.3437499999999936e-05
1,59,-0.234375,0.37187499999999996,2.3437499999999936e-05
1,60,-0.234375,0.37812499999999993,2.3437500000000146e-05
1,61,-0.234375,0.38437499999999997,2.3437499999999936e-05
1,62,-0.234375,0.390625,2.3437500000000146e-05
1,63,-0.234375,0.396875,2.3437499999999936e-05
1,64,-0.234375,0.40312499999999996,2.3437499999999936e-05
1,65,-0.234375,0.40937499999999993,2.3437500000000146e-05
1,66,-0.234375,0.41562499999999997,2.3437499999999936e-05
1,67,-0.234375,0.421875,2.3437500000000146e-05
1,68,-0.234375,0.428125,2.3437499999999936e-05
1,69,-0.234375,0.43437499999999996,2.3437499999999936e-05
1,70,-0.234375,0.44062499999999993,2.3437500000000146e-05
1,71,-0.234375,0.44687499999999997,2.3437499999999936e-05
1,72,-0.234375,0.453125,2.3437500000000146e-05
1,73,-0.234375,0.459375,2.3437499999999936e-05
1,74,-0.234375,0.46562499999999996,2.3437499999999936e-05
1,75,-0.234375,0.47187499999999993,2.3437500000000146e-05
1,76,-0.234375,0.47812499999999997,2.3437499999999936e-05
1,77,-0.234375,0.48437499999999994,2.3437499999999936e-05
1,78,-0.234375,0.490625,2.3437500000000146e-05
1,79,-0.234375,0.49687499999999996,2.3437499999999936e-05
1,80,-0.234375,0.5031249999999999,2.3437500000000146e-05
1,81,-0.234375,0.5093749999999999,2.3437499999999936e-05
1,82,-0.234375,0.515625,2.3437499999999936e-05
1,83,-0.234375,0.5218749999999999,2.3437499999999936e-05
1,84,-0.234375,0.528125,2.3437500000000353e-05
1,85,-0.234375,0.534375,2.3437499999999936e-05
1,86,-0.234375,0.5406249999999999,2.3437499999999936e-05
1,87,-0.234375,0.546875,2.3437499999999936e-05
1,88,-0.234375,0.5531249999999999,2.3437499999999936e-05
1,89,-0.234375,0.559375,2.3437500000000353e-05
1,90,-0.234375,0.565625,2.3437499999999936e-05
1,91,-0.234375,0.5718749999999999,2.3437499999999936e-05
1,92,-0.234375,0.578125,2.3437499999999936e-05
1,93,-0.234375,0.5843749999999999,2.3437499999999936e-05
1,94,-0.234375,0.590625,2.3437500000000353e-05
1,95,-0.234375,0.596875,2.3437499999999936e-05
2,0,-0.23062499999999997,0.0031249999999999997,2.3437500000000017e-05
2,1,-0.23062499999999997,0.009375,2.3437500000000017e-05
2,2,-0.23062499999999997,0.015625,2.343750000000002e-05
2,3,-0.23062499999999997,0.021875,2.3437500000000014e-05
2,4,-0.23062499999999997,0.028124999999999997,2.3437500000000014e-05
2,5,-0.23062499999999997,0.034374999999999996,2.3437500000000028e-05
2,6,-0.23062499999999997,0.040624999999999994,2.3437500000000014e-05
2,7,-0.23062499999999997,0.046875,2.3437500000000014e-05
2,8,-0.23062499999999997,0.05312499999999999,2.3437500000000014e-05
2,9,-0.23062499999999997,0.059375,2.3437500000000014e-05
2,10,-0.23062499999999997,0.06562499999999999,2.3437500000000014e-05
2,11,-0.23062499999999997,0.071875,2.343750000000004e-05
2,12,-0.23062499999999997,0.078125,2.343749999999999e-05
2,13,-0.23062499999999997,0.08437499999999999,2.343750000000004e-05
2,14,-0.23062499999999997,0.09062499999999998,2.343749999999999e-05
2,15,-0.23062499999999997,0.09687499999999999,2.343750000000004e-05
2,16,-0.23062499999999997,0.103125,2.343750000000004e-05
2,17,-0.23062499999999997,0.109375,2.343749999999999e-05
2,18,-0.23062499999999997,0.11562499999999999,2.343750000000004e-05
2,19,-0.23062499999999997,0.12187499999999998,2.343749999999999e-05
2,20,-0.23062499999999997,0.128125,2.343749999999999e-05
2,21,-0.23062499999999997,0.13437499999999997,2.343750000000004e-05
2,22,-0.23062499999999997,0.140625,2.343750000000004e-05
2,23,-0.23062499999999997,0.14687499999999998,2.343750000000004e-05
2,24,-0.23062499999999997,0.153125,2.343750000000004e-05
2,25,-0.23062499999999997,0.159375,2.3437499999999936e-05
2,26,-0.23062499999999997,0.16562499999999997,2.343750000000004e-05
2,27,-0.23062499999999997,0.171875,2.343750000000004e-05
2,28,-0.23062499999999997,0.17812499999999998,2.343750000000004e-05
2,29,-0.23062499999999997,0.18437499999999998,2.3437499999999936e-05
2,30,-0.23062499999999997,0.190625,2.343750000000004e-05
2,31,-0.23062499999999997,0.19687499999999997,2.343750000000004e-05
2,32,-0.23062499999999997,0.203125,2.343750000000004e-05
2,33,-0.23062499999999997,0.20937499999999998,2.343750000000004e-05
2,34,-0.23062499999999997,0.21562499999999998,2.3437499999999936e-05
2,35,-0.23062499999999997,0.221875,2.343750000000004e-05
2,36,-0.23062499999999997,0.22812499999999997,2.343750000000004e-05
2,37,-0.23062499999999997,0.234375,2.343750000000004e-05
2,38,-0.23062499999999997,0.24062499999999998,2.3437499999999936e-05
2,39,-0.23062499999999997,0.24687499999999996,2.343750000000004e-05
2,40,-0.23062499999999997,0.253125,2.343750000000004e-05
2,41,-0.23062499999999997,0.25937499999999997,2.3437499999999936e-05
2,42,-0.23062499999999997,0.265625,2.3437500000000146e-05
2,43,-0.23062499999999997,0.271875,2.3437499999999936e-05
2,44,-0.23062499999999997,0.27812499999999996,2.3437500000000146e-05
2,45,-0.23062499999999997,0.284375,2.3437499999999936e-05
2,46,-0.23062499999999997,0.29062499999999997,2.3437499999999936e-05
2,47,-0.23062499999999997,0.296875,2.3437500000000146e-05
2,48,-0.23062499999999997,0.303125,2.3437499999999936e-05
2,49,-0.23062499999999997,0.30937499999999996,2.3437500000000146e-05
2,50,-0.23062499999999997,0.315625,2.3437499999999936e-05
2,51,-0.23062499999999997,0.32187499999999997,2.3437499999999936e-05
2,52,-0.23062499999999997,0.328125,2.3437500000000146e-05
2,53,-0.23062499999999997,0.334375,2.3437499999999936e-05
2,54,-0.23062499999999997,0.34062499999999996,2.3437499999999936e-05
2,55,-0.23062499999999997,0.34687499999999993,2.3437500000000146e-05
2,56,-0.23062499999999997,0.35312499999999997,2.3437499999999936e-05
2,57,-0.23062499999999997,0.359375,2.3437500000000146e-05
2,58,-0.23062499999999997,0.365625,2.3437499999999936e-05
2,59,-0.23062499999999997,0.37187499999999996,2.3437499999999936e-05
2,60,-0.23062499999999997,0.37812499999999993,2.3437500000000146e-05
2,61,-0.23062499999999997,0.38437499999999997,2.3437499999999936e-05
2,62,-0.23062499999999997,0.390625,2.3437500000000146e-05
2,63,-0.23062499999999997,0.396875,2.3437499999999936e-05
2,64,-0.23062499999999997,0.40312499999999996,2.3437499999999936e-05
2,65,-0.23062499999999997,0.40937499999999993,2.3437500000000146e-05
2,66,-0.23062499999999997,0.41562499999999997,2.3437499999999936e-05
