ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
2.75396000e+00	1.07288000e-21
3.26510000e+00	1.71280000e-21
4.11200000e+00	2.98573000e-21
5.66259000e+00	7.60965000e-21
7.06281000e+00	1.36436000e-20
8.89477000e+00	1.99479000e-20
9.92782000e+00	2.24030000e-20
1.13106000e+01	2.05172000e-20
1.36880000e+01	1.67311000e-20
1.79392000e+01	1.04801000e-20
2.70780000e+01	5.68306000e-21
3.72888000e+01	3.07094000e-21
4.98833000e+01	1.98546000e-21
6.22182000e+01	1.10738000e-21
7.22671000e+01	9.03031000e-22
1.11211000e+02	4.34494000e-22
1.81790000e+02	1.65749000e-22
4.34685000e+02	3.62721000e-23
9.79683000e+02	7.71746000e-24
1.00000000e+03	7.40701000e-24
1.25893000e+03	4.67351000e-24
1.58489000e+03	2.94878000e-24
1.99526000e+03	1.86056000e-24
2.51189000e+03	1.17393000e-24
3.16228000e+03	7.40701000e-25
3.98107000e+03	4.67351000e-25
5.01187000e+03	2.94878000e-25
6.30957000e+03	1.86056000e-25
7.94328000e+03	1.17393000e-25
1.00000000e+04	7.40701000e-26
1.25893000e+04	4.67351000e-26
1.58489000e+04	2.94878000e-26
1.99526000e+04	1.86056000e-26
2.51189000e+04	1.17393000e-26
3.16228000e+04	7.40701000e-27
3.98107000e+04	4.67351000e-27
5.01187000e+04	2.94878000e-27
6.30957000e+04	1.86056000e-27
7.94328000e+04	1.17393000e-27
1.00000000e+05	7.40701000e-28
1.25893000e+05	4.67351000e-28
1.58489000e+05	2.94878000e-28
1.99526000e+05	1.86056000e-28
2.51189000e+05	1.17393000e-28
3.16228000e+05	7.40701000e-29
3.98107000e+05	4.67351000e-29
5.01187000e+05	2.94878000e-29
