x,y,Bx,By
-0.23062499999999997,0.41562499999999997,2.185517224653695e-06,-0.0014919664105240726
-0.23062499999999997,0.421875,2.1968339905295423e-06,-0.001492337722586478
-0.23062499999999997,0.428125,2.201223641532748e-06,-0.001492692292530091
-0.23062499999999997,0.43437499999999996,2.1994039855583815e-06,-0.001493030790902154
-0.23062499999999997,0.44062499999999993,2.1920349498679906e-06,-0.0014933538723393397
-0.23062499999999997,0.44687499999999997,2.1797226065479974e-06,-0.0014936621745189733
-0.23062499999999997,0.453125,2.163022971384869e-06,-0.0014939563173442347
-0.23062499999999997,0.459375,2.1424455821443454e-06,-0.0014942369023354404
-0.23062499999999997,0.46562499999999996,2.118456863191595e-06,-0.0014945045122021102
-0.23062499999999997,0.47187499999999993,2.091483284108214e-06,-0.001494759710572932
-0.23062499999999997,0.47812499999999997,2.061914320481483e-06,-0.0014950030418629863
-0.23062499999999997,0.48437499999999994,2.0301052253914805e-06,-0.0014952350312596582
-0.23062499999999997,0.490625,1.996379620330172e-06,-0.0014954561848105695
-0.23062499999999997,0.49687499999999996,1.9610319143755103e-06,-0.0014956669895986204
-0.23062499999999997,0.5031249999999999,1.9243295604339244e-06,-0.0014958679139908191
-0.23062499999999997,0.5093749999999999,1.8865151572738929e-06,-0.0014960594079490499
-0.23062499999999997,0.515625,1.8478084059170743e-06,-0.001496241903392249
-0.23062499999999997,0.5218749999999999,1.8084079287453643e-06,-0.0014964158146006728
-0.23062499999999997,0.528125,1.7684929594328799e-06,-0.0014965815386540303
-0.23062499999999997,0.534375,1.7282249115322656e-06,-0.0014967394558962383
-0.23062499999999997,0.5406249999999999,1.6877488332418933e-06,-0.0014968899304204533
-0.23062499999999997,0.546875,1.6471947555627443e-06,-0.0014970333105688328
-0.23062499999999997,0.5531249999999999,1.6066789407258755e-06,-0.0014971699294421901
-0.23062499999999997,0.559375,1.5663050374391856e-06,-0.001497300105415367
-0.23062499999999997,0.565625,1.5261651491691173e-06,-0.0014974241426547043
-0.23062499999999997,0.5718749999999999,1.4863408213426841e-06,-0.0014975423316345236
-0.23062499999999997,0.578125,1.4469039530303309e-06,-0.0014976549496499736
-0.23062499999999997,0.5843749999999999,1.4079176383527172e-06,-0.0014977622613240123
-0.23062499999999997,0.590625,1.369436942546351e-06,-0.0014978645191066485
-0.23062499999999997,0.596875,1.331509617325201e-06,-0.0014979619637648899
-0.226875,0.0031249999999999997,-0.00012987225280066192,-0.0014800320097967741
-0.226875,0.009375,-0.00012536256840389422,-0.0014758520794873641
-0.226875,0.015625,-0.00012074993752497888,-0.0014719955295417922
-0.226875,0.021875,-0.00011605855606116194,-0.0014684632096401762
-0.226875,0.028124999999999997,-0.00011131220412732849,-0.0014652537732136295
-0.226875,0.034374999999999996,-0.00010653401601432427,-0.0014623637773940102
-0.226875,0.040624999999999994,-0.00010174626982699318,-0.0014597878093971471
-0.226875,0.046875,-9.697019994048131e-05,-0.0014575186355168834
-0.226875,0.05312499999999999,-9.2225834655911e-05,-0.0014555473685584196
-0.226875,0.059375,-8.753186065434883e-05,-0.0014538636493446947
-0.226875,0.06562499999999999,-8.290551507283748e-05,-0.001452455837884779
-0.226875,0.071875,-7.836250528684823e-05,-0.0014513112098878773
-0.226875,0.078125,-7.391695580431383e-05,-0.0014504161545246062
-0.226875,0.08437499999999999,-6.958138107677777e-05,-0.0014497563696589148
-0.226875,0.09062499999999998,-6.536668252695613e-05,-0.0014493170511770792
-0.226875,0.09687499999999999,-6.128216768732231e-05,-0.0014490830735013154
-0.226875,0.103125,-5.7335589044068506e-05,-0.0014490391588717604
-0.226875,0.109375,-5.353319998306674e-05,-0.00144917003349024
-0.226875,0.11562499999999999,-4.9879825133293595e-05,-0.0014494605691231233
-0.226875,0.12187499999999998,-4.637894238956703e-05,-0.0014498959092421866
-0.226875,0.128125,-4.3032773959019924e-05,-0.0014504615792286307
-0.226875,0.13437499999999997,-3.984238390185644e-05,-0.0014511435805663931
-0.226875,0.140625,-3.6807779813373145e-05,-0.0014519284693000835
-0.226875,0.14687499999999998,-3.392801650789494e-05,-0.0014528034193267683
-0.226875,0.153125,-3.1201299803808564e-05,-0.001453756271328517
-0.226875,0.159375,-2.8625088761018285e-05,-0.0014547755683355216
-0.226875,0.16562499999999997,-2.6196194978063427e-05,-0.0014558505790408017
-0.226875,0.171875,-2.3910877807555746e-05,-0.0014569713100715102
-0.226875,0.17812499999999998,-2.1764934588869867e-05,-0.0014581285084639573
-0.226875,0.18437499999999998,-1.9753785221076222e-05,-0.0014593136555955202
-0.226875,0.190625,-1.787255060336974e-05,-0.0014605189538025943
-0.226875,0.19687499999999997,-1.6116124652448522e-05,-0.0014617373068655235
-0.226875,0.203125,-1.4479239765325952e-05,-0.001462962295474642
-0.226875,0.20937499999999998,-1.2956525731776599e-05,-0.0014641881487112113
-0.226875,0.21562499999999998,-1.1542562213619064e-05,-0.0014654097124877517
-0.226875,0.221875,-1.0231924999544402e-05,-0.0014666224157979546
-0.226875,0.22812499999999997,-9.01922631581429e-06,-0.0014678222355303308
-0.226875,0.234375,-7.899149526776787e-06,-0.0014690056605047557
-0.226875,0.24062499999999998,-6.866478596815992e-06,-0.0014701696552991874
-0.226875,0.24687499999999996,-5.91612270915879e-06,-0.0014713116243467387
-0.226875,0.253125,-5.043136448957785e-06,-0.001472429376702085
