4.33269000e-02	0.00000000e+00
4.44846000e-02	0.00000000e+00
4.58508000e-02	0.00000000e+00
4.74330000e-02	0.00000000e+00
4.92313000e-02	0.00000000e+00
5.12432000e-02	0.00000000e+00
5.34634000e-02	0.00000000e+00
5.58870000e-02	0.00000000e+00
5.85109000e-02	0.00000000e+00
6.13351000e-02	0.00000000e+00
6.43635000e-02	0.00000000e+00
6.76050000e-02	0.00000000e+00
7.10739000e-02	0.00000000e+00
7.47908000e-02	0.00000000e+00
7.87852000e-02	0.00000000e+00
8.30946000e-02	0.00000000e+00
8.77678000e-02	0.00000000e+00
9.28686000e-02	0.00000000e+00
9.84802000e-02	0.00000000e+00
1.04723000e-01	0.00000000e+00
1.11768000e-01	0.00000000e+00
1.19913000e-01	0.00000000e+00
1.29677000e-01	0.00000000e+00
1.42070000e-01	0.00000000e+00
1.59126000e-01	0.00000000e+00
1.84316000e-01	0.00000000e+00
2.21184000e-01	0.00000000e+00
2.69616000e-01	0.00000000e+00
3.24624000e-01	0.00000000e+00
3.80226000e-01	0.00000000e+00
4.33053000e-01	0.00000000e+00
4.82422000e-01	0.00000000e+00
5.29101000e-01	0.00000000e+00
5.74312000e-01	0.00000000e+00
6.19359000e-01	0.00000000e+00
6.65391000e-01	0.00000000e+00
7.13280000e-01	0.00000000e+00
7.63463000e-01	0.00000000e+00
8.15809000e-01	0.00000000e+00
8.69596000e-01	0.00000000e+00
9.23748000e-01	0.00000000e+00
9.77301000e-01	0.00000000e+00
1.02986000e+00	0.00000000e+00
1.08185000e+00	0.00000000e+00
1.13434000e+00	0.00000000e+00
1.18880000e+00	0.00000000e+00
1.24679000e+00	0.00000000e+00
1.30973000e+00	0.00000000e+00
1.37890000e+00	1.25754946e-02
1.45534000e+00	2.84365487e-01
1.53992000e+00	4.42394289e+00
1.63337000e+00	4.96680275e+01
1.73623000e+00	4.19825112e+02
1.84888000e+00	2.76110336e+03
1.97143000e+00	1.45956217e+04
2.10372000e+00	6.36937740e+04
2.24523000e+00	2.34908656e+05
2.39507000e+00	7.46974296e+05
2.55200000e+00	2.08579254e+06
2.71462000e+00	5.19489133e+06
2.88153000e+00	1.17068610e+07
3.05160000e+00	2.41773896e+07
3.22420000e+00	4.62901485e+07
3.39937000e+00	8.30344812e+07
3.57795000e+00	1.40882563e+08
3.76178000e+00	2.28073526e+08
3.95366000e+00	3.55069032e+08
4.15763000e+00	5.35321341e+08
4.37891000e+00	7.86347052e+08
4.62529000e+00	1.13208418e+09
4.90780000e+00	1.60615914e+09
5.24260000e+00	2.25735129e+09
5.65530000e+00	3.15922709e+09
6.18903000e+00	4.42594224e+09
6.92876000e+00	6.24429753e+09
8.07544000e+00	8.93902486e+09
1.02047000e+01	1.31119469e+10
1.49650000e+01	1.97886341e+10
2.52174000e+01	2.95945461e+10
4.30787000e+01	4.13254354e+10
7.03400000e+01	5.31823682e+10
